[2026-06-01 10:12:02.839304] DNS SPOOF DETECTED | Domain: a187838077.cdn.optimizely.com. | Trusted IP: 2606:4700:9c60:2521:1fdd:4d1:6812:4139 | Received IP: 104.18.65.57
[2026-06-01 10:12:02.858233] DNS SPOOF DETECTED | Domain: a187838077.cdn.optimizely.com. | Trusted IP: 2606:4700:9c60:2521:1fdd:4d1:6812:4139 | Received IP: 104.18.65.57
[2026-06-01 10:12:03.198377] DNS SPOOF DETECTED | Domain: api.churnkey.co. | Trusted IP: 2606:4700:83bb:b159:29dd:4d1:386:b3b5 | Received IP: 172.67.71.250
[2026-06-01 10:12:03.204397] DNS SPOOF DETECTED | Domain: api.churnkey.co. | Trusted IP: 2606:4700:83bb:b159:29dd:4d1:386:b3b5 | Received IP: 172.67.71.250
[2026-06-01 10:12:03.225687] DNS SPOOF DETECTED | Domain: widget.intercom.io. | Trusted IP: 64:ff9b::12a1:d857 | Received IP: 18.161.216.20
[2026-06-01 10:12:03.255603] DNS SPOOF DETECTED | Domain: sdk.canny.io. | Trusted IP: 2600:9000:2179:800:1d:2325:7600:93a1 | Received IP: 99.86.182.68
[2026-06-01 10:12:03.259887] DNS SPOOF DETECTED | Domain: widget.intercom.io. | Trusted IP: 64:ff9b::12a1:d857 | Received IP: 18.161.216.20
[2026-06-01 10:12:03.279016] DNS SPOOF DETECTED | Domain: sdk.canny.io. | Trusted IP: 2600:9000:2179:800:1d:2325:7600:93a1 | Received IP: 99.86.182.68
[2026-06-01 10:12:03.484833] DNS SPOOF DETECTED | Domain: accounts.google.com. | Trusted IP: 192.178.211.84 | Received IP: 2404:6800:4000:1025::54
[2026-06-01 10:12:03.485050] DNS SPOOF DETECTED | Domain: accounts.google.com. | Trusted IP: 192.178.211.84 | Received IP: 2404:6800:4000:1025::54
[2026-06-01 10:12:03.561050] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 3.216.34.97
[2026-06-01 10:12:03.565555] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 3.216.34.97
[2026-06-01 10:12:03.786844] DNS SPOOF DETECTED | Domain: js.intercomcdn.com. | Trusted IP: 64:ff9b::12a1:d85a | Received IP: 18.161.216.27
[2026-06-01 10:12:03.804369] DNS SPOOF DETECTED | Domain: api.canny.io. | Trusted IP: 2600:1f18:421f:6300:76e4:a6da:4e9c:664d | Received IP: 52.20.91.37
[2026-06-01 10:12:03.823036] DNS SPOOF DETECTED | Domain: js.intercomcdn.com. | Trusted IP: 64:ff9b::12a1:d85a | Received IP: 18.161.216.27
[2026-06-01 10:12:03.831395] DNS SPOOF DETECTED | Domain: api.canny.io. | Trusted IP: 2600:1f18:421f:6300:76e4:a6da:4e9c:664d | Received IP: 52.20.91.37
[2026-06-01 10:12:03.911217] DNS SPOOF DETECTED | Domain: logx.optimizely.com. | Trusted IP: 34.49.241.189 | Received IP: 64:ff9b::2231:f1bd
[2026-06-01 10:12:03.921594] DNS SPOOF DETECTED | Domain: logx.optimizely.com. | Trusted IP: 34.49.241.189 | Received IP: 64:ff9b::2231:f1bd
[2026-06-01 10:12:04.229416] DNS SPOOF DETECTED | Domain: api-iam.intercom.io. | Trusted IP: 64:ff9b::3659:23b | Received IP: 54.89.2.59
[2026-06-01 10:12:04.233208] DNS SPOOF DETECTED | Domain: api-iam.intercom.io. | Trusted IP: 64:ff9b::3659:23b | Received IP: 54.89.2.59
[2026-06-01 10:12:04.696885] DNS SPOOF DETECTED | Domain: assets.api.gamma.app. | Trusted IP: 104.18.11.200 | Received IP: 2606:4700:9c60:7d59:26dd:4cd:a425:8b48
[2026-06-01 10:12:04.711746] DNS SPOOF DETECTED | Domain: assets.api.gamma.app. | Trusted IP: 104.18.11.200 | Received IP: 2606:4700:9c60:7d59:26dd:4cd:a425:8b48
[2026-06-01 10:12:05.226835] DNS SPOOF DETECTED | Domain: nexus-websocket-a.intercom.io. | Trusted IP: 64:ff9b::1261:2434 | Received IP: 18.97.36.17
[2026-06-01 10:12:05.249924] DNS SPOOF DETECTED | Domain: nexus-websocket-a.intercom.io. | Trusted IP: 64:ff9b::1261:2434 | Received IP: 18.97.36.17
[2026-06-01 10:12:21.712361] DNS SPOOF DETECTED | Domain: o1329499.ingest.us.sentry.io. | Trusted IP: 2600:1901:0:5e8a:: | Received IP: 34.160.81.0
[2026-06-01 10:12:21.721363] DNS SPOOF DETECTED | Domain: o1329499.ingest.us.sentry.io. | Trusted IP: 2600:1901:0:5e8a:: | Received IP: 34.160.81.0
[2026-06-01 10:12:33.449737] DNS SPOOF DETECTED | Domain: api.segment.io. | Trusted IP: 64:ff9b::36b9:f8ad | Received IP: 52.32.86.246
[2026-06-01 10:12:33.450689] DNS SPOOF DETECTED | Domain: api.segment.io. | Trusted IP: 64:ff9b::36b9:f8ad | Received IP: 52.32.86.246
[2026-06-01 10:12:33.453520] DNS SPOOF DETECTED | Domain: ws.chatgpt.com. | Trusted IP: 2606:4700:9c61:d8b7:9ac6:4cb:ccf5:ac50 | Received IP: 2606:4700:9c61:d8b7:9afd:4cc:ccf5:ac50
[2026-06-01 10:12:33.454297] DNS SPOOF DETECTED | Domain: ws.chatgpt.com. | Trusted IP: 2606:4700:9c61:d8b7:9ac6:4cb:ccf5:ac50 | Received IP: 2606:4700:9c61:d8b7:9afd:4cc:ccf5:ac50
[2026-06-01 10:12:33.456271] DNS SPOOF DETECTED | Domain: ws.chatgpt.com. | Trusted IP: 2606:4700:9c61:d8b7:9ac6:4cb:ccf5:ac50 | Received IP: 104.18.39.21
[2026-06-01 10:12:33.456775] DNS SPOOF DETECTED | Domain: ws.chatgpt.com. | Trusted IP: 2606:4700:9c61:d8b7:9ac6:4cb:ccf5:ac50 | Received IP: 104.18.39.21
[2026-06-01 10:12:37.366652] DNS SPOOF DETECTED | Domain: array607.prod.do.dsp.mp.microsoft.com. | Trusted IP: 72.145.35.102 | Received IP: 64:ff9b::4891:2366
[2026-06-01 10:12:37.382000] DNS SPOOF DETECTED | Domain: array607.prod.do.dsp.mp.microsoft.com. | Trusted IP: 72.145.35.102 | Received IP: 64:ff9b::4891:2366
[2026-06-01 10:12:37.853556] DNS SPOOF DETECTED | Domain: array615.prod.do.dsp.mp.microsoft.com. | Trusted IP: 72.145.35.110 | Received IP: 64:ff9b::4891:236e
[2026-06-01 10:12:37.860682] DNS SPOOF DETECTED | Domain: array615.prod.do.dsp.mp.microsoft.com. | Trusted IP: 72.145.35.110 | Received IP: 64:ff9b::4891:236e
[2026-06-01 10:12:59.421806] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7cbc:c2c6:4cb:5ff2:75c4
[2026-06-01 10:12:59.422147] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7cbc:c2c6:4cb:5ff2:75c4
[2026-06-01 10:12:59.425226] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 104.18.32.47
[2026-06-01 10:12:59.425970] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 104.18.32.47
[2026-06-01 10:13:59.653015] DNS SPOOF DETECTED | Domain: array611.prod.do.dsp.mp.microsoft.com. | Trusted IP: 72.145.35.106 | Received IP: 64:ff9b::4891:236a
[2026-06-01 10:13:59.662255] DNS SPOOF DETECTED | Domain: array611.prod.do.dsp.mp.microsoft.com. | Trusted IP: 72.145.35.106 | Received IP: 64:ff9b::4891:236a
[2026-06-01 10:13:59.783643] DNS SPOOF DETECTED | Domain: api.gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffd:4cd:a425:8b48 | Received IP: 104.18.10.200
[2026-06-01 10:13:59.786760] DNS SPOOF DETECTED | Domain: ws.chatgpt.com. | Trusted IP: 2606:4700:9c61:d8b7:9ac6:4cb:ccf5:ac50 | Received IP: 172.64.148.235
[2026-06-01 10:13:59.833466] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7db9:2bdd:4cb:5ff2:75c4
[2026-06-01 10:13:59.843799] DNS SPOOF DETECTED | Domain: api.gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffd:4cd:a425:8b48 | Received IP: 2606:4700:9c60:7c5c:7fc6:4cb:a425:8b48
[2026-06-01 10:13:59.848898] DNS SPOOF DETECTED | Domain: ws.chatgpt.com. | Trusted IP: 2606:4700:9c61:d8b7:9ac6:4cb:ccf5:ac50 | Received IP: 172.64.148.235
[2026-06-01 10:13:59.849759] DNS SPOOF DETECTED | Domain: ws.chatgpt.com. | Trusted IP: 2606:4700:9c61:d8b7:9ac6:4cb:ccf5:ac50 | Received IP: 2606:4700:83b1:d8b7:9a98:4d2:ccf5:ac50
[2026-06-01 10:13:59.856008] DNS SPOOF DETECTED | Domain: nexus-websocket-a.intercom.io. | Trusted IP: 64:ff9b::1261:2434 | Received IP: 18.97.36.6
[2026-06-01 10:13:59.869806] DNS SPOOF DETECTED | Domain: nexus-websocket-a.intercom.io. | Trusted IP: 64:ff9b::1261:2434 | Received IP: 64:ff9b::1261:2446
[2026-06-01 10:13:59.886115] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7db9:2bdd:4cb:5ff2:75c4
[2026-06-01 10:13:59.896853] DNS SPOOF DETECTED | Domain: api.gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffd:4cd:a425:8b48 | Received IP: 2606:4700:9c60:7c5c:7fc6:4cb:a425:8b48
[2026-06-01 10:13:59.901560] DNS SPOOF DETECTED | Domain: ws.chatgpt.com. | Trusted IP: 2606:4700:9c61:d8b7:9ac6:4cb:ccf5:ac50 | Received IP: 2606:4700:83b1:d8b7:9a98:4d2:ccf5:ac50
[2026-06-01 10:13:59.907513] DNS SPOOF DETECTED | Domain: nexus-websocket-a.intercom.io. | Trusted IP: 64:ff9b::1261:2434 | Received IP: 18.97.36.6
[2026-06-01 10:13:59.915623] DNS SPOOF DETECTED | Domain: nexus-websocket-a.intercom.io. | Trusted IP: 64:ff9b::1261:2434 | Received IP: 64:ff9b::1261:2446
[2026-06-01 10:14:00.101545] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:482b:7700::
[2026-06-01 10:14:00.102597] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:482b:7700::
[2026-06-01 10:14:01.844554] DNS SPOOF DETECTED | Domain: signalrp2-relayhub-prod-as03-2.service.signalr.net. | Trusted IP: 20.192.44.82 | Received IP: 2603:1040:a06:3::13
[2026-06-01 10:14:02.403960] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:835::2003
[2026-06-01 10:14:02.404003] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:835::2003
[2026-06-01 10:14:02.409684] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 142.250.182.67
[2026-06-01 10:14:03.584499] DNS SPOOF DETECTED | Domain: gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffe:4cb:a425:8b48 | Received IP: 2606:4700:83b0:7c5c:7fc6:4d2:a425:8b48
[2026-06-01 10:14:03.584740] DNS SPOOF DETECTED | Domain: gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffe:4cb:a425:8b48 | Received IP: 2606:4700:83b0:7c5c:7fc6:4d2:a425:8b48
[2026-06-01 10:14:03.597196] DNS SPOOF DETECTED | Domain: gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffe:4cb:a425:8b48 | Received IP: 104.18.11.200
[2026-06-01 10:14:03.596891] DNS SPOOF DETECTED | Domain: gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffe:4cb:a425:8b48 | Received IP: 104.18.11.200
[2026-06-01 10:14:07.255511] DNS SPOOF DETECTED | Domain: optimizationguide-pa.googleapis.com. | Trusted IP: 2001:4860:4802:36::223 | Received IP: 216.239.32.223
[2026-06-01 10:14:07.271854] DNS SPOOF DETECTED | Domain: optimizationguide-pa.googleapis.com. | Trusted IP: 2001:4860:4802:36::223 | Received IP: 2001:4860:4802:34::223
[2026-06-01 10:14:07.273433] DNS SPOOF DETECTED | Domain: optimizationguide-pa.googleapis.com. | Trusted IP: 2001:4860:4802:36::223 | Received IP: 2001:4860:4802:34::223
[2026-06-01 10:14:07.314166] DNS SPOOF DETECTED | Domain: fonts.googleapis.com. | Trusted IP: 2404:6800:4007:83f::200a | Received IP: 2404:6800:4007:80f::200a
[2026-06-01 10:14:07.317511] DNS SPOOF DETECTED | Domain: fonts.googleapis.com. | Trusted IP: 2404:6800:4007:83f::200a | Received IP: 2404:6800:4007:80f::200a
[2026-06-01 10:14:07.326180] DNS SPOOF DETECTED | Domain: fonts.googleapis.com. | Trusted IP: 2404:6800:4007:83f::200a | Received IP: 142.250.77.138
[2026-06-01 10:14:07.331082] DNS SPOOF DETECTED | Domain: fonts.googleapis.com. | Trusted IP: 2404:6800:4007:83f::200a | Received IP: 142.250.77.138
[2026-06-01 10:14:07.569574] DNS SPOOF DETECTED | Domain: fonts.gstatic.com. | Trusted IP: 2404:6800:4007:835::2003 | Received IP: 142.251.222.163
[2026-06-01 10:14:07.575139] DNS SPOOF DETECTED | Domain: fonts.gstatic.com. | Trusted IP: 2404:6800:4007:835::2003 | Received IP: 2404:6800:4007:833::2003
[2026-06-01 10:14:07.575139] DNS SPOOF DETECTED | Domain: fonts.gstatic.com. | Trusted IP: 2404:6800:4007:835::2003 | Received IP: 2404:6800:4007:833::2003
[2026-06-01 10:14:09.155616] DNS SPOOF DETECTED | Domain: cdn.optimizely.com. | Trusted IP: 104.18.65.57 | Received IP: 2606:4700:83b0:2521:2bdd:4d1:6812:4139
[2026-06-01 10:14:09.156208] DNS SPOOF DETECTED | Domain: cdn.optimizely.com. | Trusted IP: 104.18.65.57 | Received IP: 2606:4700:83b0:2521:2bdd:4d1:6812:4139
[2026-06-01 10:14:09.158770] DNS SPOOF DETECTED | Domain: cdn.optimizely.com. | Trusted IP: 104.18.65.57 | Received IP: 104.18.66.57
[2026-06-01 10:14:09.158912] DNS SPOOF DETECTED | Domain: cdn.optimizely.com. | Trusted IP: 104.18.65.57 | Received IP: 104.18.66.57
[2026-06-01 10:14:09.405504] DNS SPOOF DETECTED | Domain: api.churnkey.co. | Trusted IP: 2606:4700:83bb:b159:29dd:4d1:386:b3b5 | Received IP: 104.26.10.238
[2026-06-01 10:14:09.431583] DNS SPOOF DETECTED | Domain: a187838077.cdn.optimizely.com. | Trusted IP: 2606:4700:9c60:2521:1fdd:4d1:6812:4139 | Received IP: 2606:4700:83b0:2521:2add:4d1:6812:4139
[2026-06-01 10:14:09.438527] DNS SPOOF DETECTED | Domain: a187838077.cdn.optimizely.com. | Trusted IP: 2606:4700:9c60:2521:1fdd:4d1:6812:4139 | Received IP: 104.18.66.57
[2026-06-01 10:14:09.438596] DNS SPOOF DETECTED | Domain: a187838077.cdn.optimizely.com. | Trusted IP: 2606:4700:9c60:2521:1fdd:4d1:6812:4139 | Received IP: 104.18.66.57
[2026-06-01 10:14:09.623980] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 52.21.69.248
[2026-06-01 10:14:09.624120] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 52.21.69.248
[2026-06-01 10:14:09.629052] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 64:ff9b::369f:fbf3
[2026-06-01 10:14:09.629220] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 64:ff9b::369f:fbf3
[2026-06-01 10:14:09.717178] DNS SPOOF DETECTED | Domain: widget.intercom.io. | Trusted IP: 64:ff9b::12a1:d857 | Received IP: 64:ff9b::12a1:d80f
[2026-06-01 10:14:09.717774] DNS SPOOF DETECTED | Domain: widget.intercom.io. | Trusted IP: 64:ff9b::12a1:d857 | Received IP: 64:ff9b::12a1:d80f
[2026-06-01 10:14:09.722290] DNS SPOOF DETECTED | Domain: widget.intercom.io. | Trusted IP: 64:ff9b::12a1:d857 | Received IP: 18.161.216.20
[2026-06-01 10:14:09.733077] DNS SPOOF DETECTED | Domain: api.canny.io. | Trusted IP: 2600:1f18:421f:6300:76e4:a6da:4e9c:664d | Received IP: 2600:1f18:421f:6301:f231:b3ce:8d63:a6ab
[2026-06-01 10:14:09.734034] DNS SPOOF DETECTED | Domain: api.canny.io. | Trusted IP: 2600:1f18:421f:6300:76e4:a6da:4e9c:664d | Received IP: 2600:1f18:421f:6301:f231:b3ce:8d63:a6ab
[2026-06-01 10:14:09.740528] DNS SPOOF DETECTED | Domain: api.canny.io. | Trusted IP: 2600:1f18:421f:6300:76e4:a6da:4e9c:664d | Received IP: 52.23.82.35
[2026-06-01 10:14:09.741487] DNS SPOOF DETECTED | Domain: api.canny.io. | Trusted IP: 2600:1f18:421f:6300:76e4:a6da:4e9c:664d | Received IP: 52.23.82.35
[2026-06-01 10:14:10.080980] DNS SPOOF DETECTED | Domain: api-iam.intercom.io. | Trusted IP: 64:ff9b::3659:23b | Received IP: 64:ff9b::22cb:1837
[2026-06-01 10:14:10.081265] DNS SPOOF DETECTED | Domain: api-iam.intercom.io. | Trusted IP: 64:ff9b::3659:23b | Received IP: 64:ff9b::22cb:1837
[2026-06-01 10:14:10.085591] DNS SPOOF DETECTED | Domain: api-iam.intercom.io. | Trusted IP: 64:ff9b::3659:23b | Received IP: 54.165.21.114
[2026-06-01 10:14:10.431213] DNS SPOOF DETECTED | Domain: logx.optimizely.com. | Trusted IP: 34.49.241.189 | Received IP: 64:ff9b::2231:f1bd
[2026-06-01 10:14:10.431396] DNS SPOOF DETECTED | Domain: logx.optimizely.com. | Trusted IP: 34.49.241.189 | Received IP: 64:ff9b::2231:f1bd
[2026-06-01 10:14:39.299004] DNS SPOOF DETECTED | Domain: api.segment.io. | Trusted IP: 64:ff9b::36b9:f8ad | Received IP: 64:ff9b::6415:7f73
[2026-06-01 10:14:39.299752] DNS SPOOF DETECTED | Domain: api.segment.io. | Trusted IP: 64:ff9b::36b9:f8ad | Received IP: 64:ff9b::6415:7f73
[2026-06-01 10:14:39.304196] DNS SPOOF DETECTED | Domain: api.segment.io. | Trusted IP: 64:ff9b::36b9:f8ad | Received IP: 34.208.116.103
[2026-06-01 10:14:39.305124] DNS SPOOF DETECTED | Domain: api.segment.io. | Trusted IP: 64:ff9b::36b9:f8ad | Received IP: 34.208.116.103
[2026-06-01 10:15:36.437086] DNS SPOOF DETECTED | Domain: media.fblr20-3.fna.whatsapp.net. | Trusted IP: 2405:200:1630:ff6c:face:b00c:3333:7020 | Received IP: 49.44.251.36
[2026-06-01 10:15:36.450350] DNS SPOOF DETECTED | Domain: media.fblr20-3.fna.whatsapp.net. | Trusted IP: 2405:200:1630:ff6c:face:b00c:3333:7020 | Received IP: 49.44.251.36
[2026-06-01 10:16:16.744188] DNS SPOOF DETECTED | Domain: ai.api.gamma.app. | Trusted IP: 104.18.10.200 | Received IP: 2606:4700:9c60:7c5c:7fc6:4cb:a425:8b48
[2026-06-01 10:16:16.764176] DNS SPOOF DETECTED | Domain: ai.api.gamma.app. | Trusted IP: 104.18.10.200 | Received IP: 2606:4700:9c60:7c5c:7fc6:4cb:a425:8b48
[2026-06-01 10:16:17.715046] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 64:ff9b::6254:dfcc
[2026-06-01 10:16:17.715399] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 64:ff9b::6254:dfcc
[2026-06-01 10:16:17.727398] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 44.195.158.232
[2026-06-01 10:16:17.727590] DNS SPOOF DETECTED | Domain: events.launchdarkly.com. | Trusted IP: 64:ff9b::369c:2765 | Received IP: 44.195.158.232
[2026-06-01 10:16:20.106832] DNS SPOOF DETECTED | Domain: api.gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffd:4cd:a425:8b48 | Received IP: 104.18.11.200
[2026-06-01 10:16:20.106876] DNS SPOOF DETECTED | Domain: api.gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffd:4cd:a425:8b48 | Received IP: 104.18.11.200
[2026-06-01 10:16:20.274663] DNS SPOOF DETECTED | Domain: api.gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffd:4cd:a425:8b48 | Received IP: 2606:4700:9c60:7c5c:7fc6:4cb:a425:8b48
[2026-06-01 10:16:20.274884] DNS SPOOF DETECTED | Domain: api.gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffd:4cd:a425:8b48 | Received IP: 2606:4700:9c60:7c5c:7fc6:4cb:a425:8b48
[2026-06-01 10:16:20.693017] DNS SPOOF DETECTED | Domain: gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffe:4cb:a425:8b48 | Received IP: 2606:4700:9c60:7c5c:7f3b:4cb:a425:8b48
[2026-06-01 10:16:20.693676] DNS SPOOF DETECTED | Domain: gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffe:4cb:a425:8b48 | Received IP: 2606:4700:9c60:7c5c:7f3b:4cb:a425:8b48
[2026-06-01 10:16:20.707716] DNS SPOOF DETECTED | Domain: gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffe:4cb:a425:8b48 | Received IP: 104.18.10.200
[2026-06-01 10:16:20.708022] DNS SPOOF DETECTED | Domain: gamma.app. | Trusted IP: 2606:4700:9c60:7c5c:7ffe:4cb:a425:8b48 | Received IP: 104.18.10.200
[2026-06-01 10:16:21.688690] DNS SPOOF DETECTED | Domain: optimizationguide-pa.googleapis.com. | Trusted IP: 2001:4860:4802:36::223 | Received IP: 216.239.34.223
[2026-06-01 10:16:21.688752] DNS SPOOF DETECTED | Domain: optimizationguide-pa.googleapis.com. | Trusted IP: 2001:4860:4802:36::223 | Received IP: 216.239.34.223
[2026-06-01 10:16:21.741197] DNS SPOOF DETECTED | Domain: o698378.ingest.us.sentry.io. | Trusted IP: 2600:1901:0:5e8a:: | Received IP: 34.160.81.0
[2026-06-01 10:16:21.762126] DNS SPOOF DETECTED | Domain: api-iam.intercom.io. | Trusted IP: 64:ff9b::3659:23b | Received IP: 52.2.69.218
[2026-06-01 10:16:22.617124] DNS SPOOF DETECTED | Domain: static.gamma.app. | Trusted IP: 2606:4700:9c60:7d59:27dd:4cd:a425:8b48 | Received IP: 104.18.10.200
[2026-06-01 10:16:22.617156] DNS SPOOF DETECTED | Domain: static.gamma.app. | Trusted IP: 2606:4700:9c60:7d59:27dd:4cd:a425:8b48 | Received IP: 104.18.10.200
[2026-06-01 10:16:22.627933] DNS SPOOF DETECTED | Domain: static.gamma.app. | Trusted IP: 2606:4700:9c60:7d59:27dd:4cd:a425:8b48 | Received IP: 2606:4700:9c60:7d59:29dd:4cc:a425:8b48
[2026-06-01 10:16:22.628134] DNS SPOOF DETECTED | Domain: static.gamma.app. | Trusted IP: 2606:4700:9c60:7d59:27dd:4cd:a425:8b48 | Received IP: 2606:4700:9c60:7d59:29dd:4cc:a425:8b48
[2026-06-01 10:16:22.695920] DNS SPOOF DETECTED | Domain: content-autofill.googleapis.com. | Trusted IP: 2001:4860:4802:32::223 | Received IP: 216.239.34.223
[2026-06-01 10:16:22.698958] DNS SPOOF DETECTED | Domain: content-autofill.googleapis.com. | Trusted IP: 2001:4860:4802:32::223 | Received IP: 216.239.34.223
[2026-06-01 10:16:23.534232] DNS SPOOF DETECTED | Domain: fonts.googleapis.com. | Trusted IP: 2404:6800:4007:83f::200a | Received IP: 142.250.77.138
[2026-06-01 10:16:23.537540] DNS SPOOF DETECTED | Domain: fonts.googleapis.com. | Trusted IP: 2404:6800:4007:83f::200a | Received IP: 142.250.77.138
[2026-06-01 10:16:23.542680] DNS SPOOF DETECTED | Domain: fonts.googleapis.com. | Trusted IP: 2404:6800:4007:83f::200a | Received IP: 2404:6800:4007:80f::200a
[2026-06-01 10:16:23.552371] DNS SPOOF DETECTED | Domain: fonts.googleapis.com. | Trusted IP: 2404:6800:4007:83f::200a | Received IP: 2404:6800:4007:80f::200a
[2026-06-01 10:16:46.463579] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7db9:2edd:4cb:5ff2:75c4
[2026-06-01 10:17:10.550631] DNS SPOOF DETECTED | Domain: api.segment.io. | Trusted IP: 64:ff9b::36b9:f8ad | Received IP: 52.32.165.214
[2026-06-01 10:17:10.550898] DNS SPOOF DETECTED | Domain: api.segment.io. | Trusted IP: 64:ff9b::36b9:f8ad | Received IP: 52.32.165.214
[2026-06-01 10:17:10.558890] DNS SPOOF DETECTED | Domain: api.segment.io. | Trusted IP: 64:ff9b::36b9:f8ad | Received IP: 64:ff9b::340d:3671
[2026-06-01 10:17:10.563279] DNS SPOOF DETECTED | Domain: api.segment.io. | Trusted IP: 64:ff9b::36b9:f8ad | Received IP: 64:ff9b::340d:3671
[2026-06-01 10:18:54.385191] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:810::2003
[2026-06-01 10:18:54.385489] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 2404:6800:4007:810::2003
[2026-06-01 10:18:54.398297] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 142.251.222.195
[2026-06-01 10:18:54.398984] DNS SPOOF DETECTED | Domain: ssl.gstatic.com. | Trusted IP: 172.217.24.195 | Received IP: 142.251.222.195
[2026-06-01 10:19:46.505560] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7cbc:c2c6:4cd:5ff2:75c4
[2026-06-01 10:19:46.506404] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 2606:4700:9c62:7cbc:c2c6:4cd:5ff2:75c4
[2026-06-01 10:20:12.403827] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.152.119
[2026-06-01 10:20:12.404506] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 142.251.152.119
[2026-06-01 10:20:12.413716] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:482a:7700::
[2026-06-01 10:20:12.413755] DNS SPOOF DETECTED | Domain: www.google.com. | Trusted IP: 142.251.157.119 | Received IP: 2001:4860:482a:7700::
[2026-06-01 10:21:09.965121] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 104.18.32.47
[2026-06-01 10:21:09.965514] DNS SPOOF DETECTED | Domain: chatgpt.com. | Trusted IP: 172.64.155.209 | Received IP: 104.18.32.47
